Applicant_ID,Age,City_Tier,Annual_Income,CIBIL_Score,UPI_Txns_Monthly,Loan_Amount,Loan_Tenure_Months,Default_Status
APP-113800,43,Tier_1,899333,705,72,50000,36,0
APP-113801,21,Tier_3,639132,833,61,500000,36,0
APP-113802,29,Tier_2,303647,789,31,50000,12,0
APP-113803,22,Tier_2,609890,843,31,50000,36,0
APP-113804,22,Tier_1,1208854,611,85,200000,36,0
APP-113805,21,Tier_2,789382,900,66,100000,24,1
APP-113806,21,Tier_1,798078,707,46,50000,12,0
APP-113807,38,Tier_1,774315,692,49,50000,24,0
APP-113808,25,Tier_2,512057,779,24,200000,24,0
APP-113809,35,Tier_3,300000,685,13,50000,36,0
APP-113810,24,Tier_1,741727,679,63,200000,12,0
APP-113811,46,Tier_1,846914,817,51,50000,12,0
APP-113812,25,Tier_1,517377,749,40,50000,12,0
APP-113813,35,Tier_1,572932,696,51,500000,12,0
APP-113814,32,Tier_2,578875,725,29,200000,36,0
APP-113815,21,Tier_3,626708,635,41,100000,24,0
APP-113816,39,Tier_3,759014,720,59,50000,36,0
APP-113817,36,Tier_1,656093,666,39,200000,12,0
APP-113818,45,Tier_2,546206,894,27,50000,36,0
APP-113819,22,Tier_1,587860,891,30,200000,36,0
APP-113820,21,Tier_2,300000,846,18,100000,36,0
APP-113821,21,Tier_2,845270,747,66,100000,12,0
APP-113822,35,Tier_2,924284,676,57,100000,36,0
APP-113823,28,Tier_3,300000,841,26,200000,24,0
APP-113824,24,Tier_3,353099,818,22,200000,12,0
APP-113825,35,Tier_1,675480,680,38,50000,24,0
APP-113826,27,Tier_2,470238,714,44,100000,12,0
APP-113827,23,Tier_1,601829,798,41,100000,24,0
APP-113828,37,Tier_1,706160,835,54,200000,12,1
APP-113829,29,Tier_1,627730,744,39,200000,36,0
APP-113830,30,Tier_1,781596,701,47,200000,36,0
APP-113831,28,Tier_1,594971,672,36,100000,12,0
APP-113832,26,Tier_2,643998,625,59,200000,36,0
APP-113833,38,Tier_1,956140,840,76,200000,24,0
APP-113834,35,Tier_3,723666,673,65,100000,12,0
APP-113835,29,Tier_3,402161,662,30,100000,36,0
APP-113836,21,Tier_2,300000,780,32,200000,36,1
APP-113837,28,Tier_3,672783,872,41,50000,36,1
APP-113838,33,Tier_3,422867,706,36,200000,36,0
APP-113839,30,Tier_2,300000,721,12,200000,36,1
APP-113840,25,Tier_2,446049,609,45,500000,12,1
APP-113841,42,Tier_1,786887,806,64,200000,36,0
APP-113842,37,Tier_3,419748,622,17,100000,24,0
APP-113843,46,Tier_1,904213,629,54,200000,36,0
APP-113844,21,Tier_2,1005421,742,72,100000,24,0
APP-113845,22,Tier_1,943378,669,55,100000,36,0
APP-113846,42,Tier_3,363022,881,38,100000,36,0
APP-113847,29,Tier_3,520930,894,50,50000,36,0
APP-113848,21,Tier_1,1242470,733,89,100000,12,0
APP-113849,48,Tier_1,1063586,847,70,200000,36,0
APP-113850,38,Tier_1,964797,653,61,100000,36,0
APP-113851,37,Tier_1,1413343,765,108,50000,24,0
APP-113852,30,Tier_2,524859,711,42,100000,36,0
APP-113853,23,Tier_3,476447,865,26,200000,12,0
APP-113854,41,Tier_1,618629,789,45,200000,36,0
APP-113855,24,Tier_1,830994,773,68,50000,36,0
APP-113856,40,Tier_1,743485,721,48,100000,12,0
APP-113857,21,Tier_2,584643,866,44,200000,24,0
APP-113858,27,Tier_1,835666,696,71,50000,24,0
APP-113859,40,Tier_1,824358,741,50,200000,24,0
APP-113860,21,Tier_1,863925,829,76,100000,24,0
APP-113861,31,Tier_3,511764,716,50,50000,12,0
APP-113862,31,Tier_1,812627,678,67,500000,36,0
APP-113863,23,Tier_2,444625,664,39,100000,12,0
APP-113864,49,Tier_2,466927,705,43,200000,12,0
APP-113865,42,Tier_1,1042161,676,78,100000,24,0
APP-113866,38,Tier_1,310361,654,36,200000,24,0
APP-113867,40,Tier_1,1028537,894,64,200000,36,0
APP-113868,21,Tier_2,806477,812,55,500000,24,0
APP-113869,41,Tier_3,568219,684,52,200000,24,0
APP-113870,39,Tier_3,511925,748,26,50000,36,0
APP-113871,39,Tier_1,1015598,775,67,200000,12,0
APP-113872,31,Tier_2,479402,766,21,100000,24,0
APP-113873,38,Tier_1,411078,866,17,500000,12,0
APP-113874,31,Tier_1,755382,654,52,100000,24,0
APP-113875,21,Tier_2,435462,757,23,200000,36,0
APP-113876,30,Tier_2,589065,893,46,50000,36,0
APP-113877,38,Tier_1,786952,776,71,100000,36,0
APP-113878,32,Tier_1,1106210,732,79,50000,36,0
APP-113879,34,Tier_1,621679,775,38,50000,24,0
APP-113880,21,Tier_1,990976,700,81,100000,24,0
APP-113881,21,Tier_1,708133,561,58,50000,12,0
APP-113882,21,Tier_2,655072,843,38,200000,36,0
APP-113883,42,Tier_1,1126406,785,75,50000,36,0
APP-113884,46,Tier_3,802869,725,60,50000,12,0
APP-113885,39,Tier_2,728202,678,53,100000,12,0
APP-113886,25,Tier_2,636144,817,43,500000,24,0
APP-113887,36,Tier_3,436534,688,34,100000,12,0
APP-113888,27,Tier_3,653173,614,41,200000,24,1
APP-113889,41,Tier_3,369702,776,33,50000,12,0
APP-113890,38,Tier_1,774288,701,70,50000,12,0
APP-113891,52,Tier_1,749148,797,51,200000,36,0
APP-113892,29,Tier_1,981999,701,72,50000,24,0
APP-113893,33,Tier_3,544811,692,30,50000,36,0
APP-113894,24,Tier_1,622155,642,58,50000,24,0
APP-113895,34,Tier_2,888177,658,67,50000,24,0
APP-113896,45,Tier_2,346068,762,23,100000,36,0
APP-113897,39,Tier_2,546117,861,28,50000,36,0
APP-113898,28,Tier_3,300000,719,14,50000,36,0
APP-113899,33,Tier_1,670549,746,48,100000,36,0
APP-113900,28,Tier_1,999507,764,57,50000,36,0
APP-113901,25,Tier_1,681543,839,56,50000,12,0
APP-113902,23,Tier_1,600016,777,33,50000,36,0
APP-113903,25,Tier_1,1010163,790,78,100000,12,0
APP-113904,24,Tier_3,594478,710,54,50000,36,0
APP-113905,51,Tier_2,680617,669,59,100000,36,0
APP-113906,23,Tier_2,300000,754,17,50000,12,0
APP-113907,28,Tier_2,705401,846,49,50000,24,0
APP-113908,40,Tier_2,435712,688,28,50000,36,0
APP-113909,21,Tier_1,1024550,755,59,50000,36,0
APP-113910,32,Tier_3,714293,783,46,100000,36,0
APP-113911,32,Tier_1,672111,847,49,200000,24,0
APP-113912,42,Tier_3,522739,692,39,50000,24,0
APP-113913,23,Tier_2,791729,713,53,100000,36,0
APP-113914,35,Tier_3,300000,864,31,100000,12,0
APP-113915,33,Tier_1,789276,675,63,100000,24,0
APP-113916,39,Tier_2,527607,749,28,50000,24,0
APP-113917,33,Tier_2,323697,900,39,200000,12,0
APP-113918,30,Tier_1,750000,836,52,100000,12,0
APP-113919,29,Tier_1,820794,900,53,100000,24,1
APP-113920,30,Tier_1,748991,795,52,100000,36,0
APP-113921,36,Tier_1,764670,865,63,50000,24,0
APP-113922,26,Tier_1,352870,766,24,100000,12,0
APP-113923,28,Tier_3,314154,713,39,200000,36,1
APP-113924,40,Tier_2,417813,839,33,200000,24,0
APP-113925,21,Tier_2,621078,734,50,500000,12,0
APP-113926,49,Tier_1,1039128,833,64,200000,24,0
APP-113927,35,Tier_1,810986,580,66,200000,12,1
APP-113928,35,Tier_2,429576,665,18,500000,12,0
APP-113929,43,Tier_2,975548,781,81,100000,12,0
APP-113930,29,Tier_1,952867,815,58,200000,36,1
APP-113931,29,Tier_2,435472,612,32,50000,36,1
APP-113932,30,Tier_1,686920,775,36,100000,12,0
APP-113933,40,Tier_1,947272,638,70,100000,24,0
APP-113934,36,Tier_3,300000,793,23,100000,36,1
APP-113935,31,Tier_1,514310,759,53,50000,24,0
APP-113936,21,Tier_2,330923,645,37,500000,24,0
APP-113937,27,Tier_1,891330,601,71,100000,24,1
APP-113938,28,Tier_2,300000,689,32,50000,36,0
APP-113939,39,Tier_2,479427,868,32,100000,12,0
APP-113940,34,Tier_1,671199,756,62,50000,12,1
APP-113941,35,Tier_1,588012,744,35,500000,12,1
APP-113942,44,Tier_1,909948,614,71,100000,36,0
APP-113943,32,Tier_3,454539,748,48,50000,12,0
APP-113944,22,Tier_3,300000,511,32,50000,24,0
APP-113945,31,Tier_1,705285,711,51,500000,36,1
APP-113946,23,Tier_2,579093,733,44,50000,36,0
APP-113947,21,Tier_2,300000,887,22,100000,36,0
APP-113948,42,Tier_3,792368,693,45,50000,24,0
APP-113949,30,Tier_1,806783,810,71,50000,24,0
APP-113950,40,Tier_1,672306,764,42,500000,12,0
APP-113951,32,Tier_1,1131916,849,78,100000,24,0
APP-113952,30,Tier_1,527204,687,42,100000,36,0
APP-113953,27,Tier_1,803510,699,54,50000,24,0
APP-113954,21,Tier_3,543418,687,28,500000,24,0
APP-113955,33,Tier_2,737533,640,48,100000,12,0
APP-113956,40,Tier_3,534374,703,40,50000,36,0
APP-113957,44,Tier_1,709210,841,52,50000,24,0
APP-113958,30,Tier_3,944786,722,69,200000,24,0
APP-113959,31,Tier_2,589370,796,48,50000,24,0
APP-113960,21,Tier_1,543046,803,49,50000,24,0
APP-113961,24,Tier_1,757104,743,50,100000,24,0
APP-113962,35,Tier_3,300000,733,24,50000,12,1
APP-113963,33,Tier_2,433753,809,43,200000,36,1
APP-113964,24,Tier_1,716004,642,52,100000,24,1
APP-113965,33,Tier_3,540568,682,37,200000,12,0
APP-113966,32,Tier_1,941249,737,70,100000,36,0
APP-113967,21,Tier_1,784790,850,52,50000,12,0
APP-113968,35,Tier_1,1065449,570,76,500000,24,0
APP-113969,26,Tier_1,861762,746,57,100000,36,0
APP-113970,46,Tier_2,300000,822,27,100000,24,0
APP-113971,29,Tier_3,408141,665,36,50000,12,0
APP-113972,22,Tier_1,681959,547,60,200000,12,0
APP-113973,35,Tier_1,586224,785,54,50000,36,0
APP-113974,23,Tier_3,624510,815,33,50000,12,0
APP-113975,34,Tier_3,300000,562,12,50000,12,0
APP-113976,32,Tier_2,966122,896,70,50000,24,0
APP-113977,41,Tier_1,583340,732,48,500000,24,1
APP-113978,23,Tier_3,550187,701,33,200000,12,1
APP-113979,25,Tier_3,673520,674,58,200000,24,0
APP-113980,27,Tier_1,907466,803,57,200000,36,0
APP-113981,23,Tier_2,300000,755,26,50000,36,0
APP-113982,26,Tier_1,1016649,743,67,50000,24,0
APP-113983,44,Tier_1,782660,726,66,50000,24,0
APP-113984,45,Tier_3,498672,836,24,100000,12,1
APP-113985,40,Tier_2,371536,782,42,100000,36,0
APP-113986,32,Tier_1,443347,716,45,100000,24,0
APP-113987,41,Tier_1,876776,842,52,500000,12,0
APP-113988,34,Tier_1,867502,711,68,200000,12,0
APP-113989,21,Tier_1,428768,644,28,50000,24,1
APP-113990,21,Tier_1,1296893,747,84,200000,12,0
APP-113991,28,Tier_1,705586,801,63,50000,36,0
APP-113992,26,Tier_3,527036,657,37,500000,36,0
APP-113993,28,Tier_2,643829,544,40,50000,12,0
APP-113994,21,Tier_2,853629,703,58,100000,24,0
APP-113995,26,Tier_1,892205,653,50,100000,12,0
APP-113996,24,Tier_3,723996,722,55,100000,12,1
APP-113997,31,Tier_1,704291,581,44,500000,24,1
APP-113998,32,Tier_1,634522,733,45,100000,24,0
APP-113999,44,Tier_3,777043,775,51,50000,12,0
APP-114000,22,Tier_2,526482,727,30,50000,12,0
APP-114001,31,Tier_1,897965,825,50,50000,24,1
APP-114002,28,Tier_1,833304,746,53,100000,36,0
APP-114003,41,Tier_2,867951,819,70,50000,36,0
APP-114004,40,Tier_1,1062787,685,64,200000,24,1
APP-114005,22,Tier_2,616823,607,33,50000,12,0
APP-114006,41,Tier_1,695316,761,42,50000,12,0
APP-114007,24,Tier_1,653539,818,45,50000,12,0
APP-114008,24,Tier_1,674482,710,40,100000,24,0
APP-114009,27,Tier_3,820888,620,64,50000,36,0
APP-114010,36,Tier_2,629514,773,60,50000,24,0
APP-114011,23,Tier_3,789474,776,47,100000,24,0
APP-114012,21,Tier_1,453726,900,40,200000,36,0
APP-114013,21,Tier_2,300000,709,35,200000,12,1
APP-114014,44,Tier_1,869935,771,73,100000,36,0
APP-114015,22,Tier_1,423510,768,18,100000,36,0
APP-114016,36,Tier_2,369474,756,41,50000,36,0
APP-114017,39,Tier_1,865118,784,58,100000,24,0
APP-114018,32,Tier_3,347802,767,31,100000,24,0
APP-114019,26,Tier_3,300000,786,21,100000,12,0
APP-114020,25,Tier_3,419077,747,21,100000,36,0
APP-114021,42,Tier_1,795584,864,55,50000,36,0
APP-114022,38,Tier_1,723713,739,42,50000,24,0
APP-114023,36,Tier_2,590502,766,30,50000,36,0
APP-114024,21,Tier_2,525884,798,28,100000,24,0
APP-114025,24,Tier_1,859637,702,58,100000,12,0
APP-114026,30,Tier_1,481691,742,42,100000,12,1
APP-114027,46,Tier_1,728391,818,67,200000,12,0
APP-114028,29,Tier_2,529708,718,26,500000,36,0
APP-114029,38,Tier_1,545642,728,52,50000,36,1
APP-114030,31,Tier_2,695594,839,48,200000,36,1
APP-114031,23,Tier_2,586261,756,32,100000,36,0
APP-114032,32,Tier_1,621895,857,55,100000,36,0
APP-114033,32,Tier_2,865108,776,59,100000,24,0
APP-114034,25,Tier_1,588379,730,42,200000,36,0
APP-114035,30,Tier_3,594509,885,44,50000,12,0
APP-114036,43,Tier_3,457398,822,42,100000,24,0
APP-114037,44,Tier_2,600898,752,32,100000,36,0
APP-114038,25,Tier_1,614047,769,33,50000,12,0
APP-114039,33,Tier_3,777851,705,53,100000,12,0
APP-114040,21,Tier_3,814733,756,71,200000,24,0
APP-114041,26,Tier_2,781601,872,53,100000,12,0
APP-114042,32,Tier_2,687978,774,57,50000,24,0
APP-114043,36,Tier_2,607412,613,49,100000,12,1
APP-114044,38,Tier_1,1293634,777,82,100000,12,0
APP-114045,34,Tier_2,486292,587,26,200000,36,0
APP-114046,34,Tier_1,874704,889,68,100000,36,0
APP-114047,37,Tier_1,795761,775,54,50000,12,0
APP-114048,36,Tier_1,585654,647,38,100000,36,1
APP-114049,31,Tier_1,786576,881,59,200000,36,0
APP-114050,45,Tier_2,509167,745,51,50000,12,0
APP-114051,46,Tier_3,365004,825,30,50000,24,0
APP-114052,27,Tier_3,362536,776,21,200000,36,1
APP-114053,22,Tier_2,689850,544,48,50000,12,0
APP-114054,24,Tier_1,840496,748,70,500000,24,0
APP-114055,21,Tier_2,316996,852,31,50000,36,0
APP-114056,30,Tier_1,1051058,730,68,50000,36,0
APP-114057,30,Tier_1,707421,692,61,50000,36,0
APP-114058,25,Tier_2,656989,700,53,50000,36,0
APP-114059,44,Tier_1,914801,783,77,50000,36,0
APP-114060,25,Tier_2,608656,774,48,50000,12,0
APP-114061,21,Tier_3,537036,716,46,100000,24,1
APP-114062,38,Tier_3,314777,763,33,200000,12,1
APP-114063,43,Tier_1,1062391,814,73,500000,12,0
APP-114064,21,Tier_1,475930,730,31,200000,36,0
APP-114065,39,Tier_3,807132,759,45,100000,12,0
APP-114066,42,Tier_1,583700,605,46,50000,12,1
APP-114067,30,Tier_3,300000,767,12,50000,12,0
APP-114068,21,Tier_3,626309,783,42,50000,36,0
APP-114069,29,Tier_3,532294,735,35,200000,36,0
APP-114070,42,Tier_1,801770,735,63,200000,24,0
APP-114071,36,Tier_2,378563,769,26,50000,24,0
APP-114072,45,Tier_3,377413,900,44,50000,24,0
APP-114073,24,Tier_1,1012354,645,75,500000,12,1
APP-114074,33,Tier_1,477790,704,40,50000,24,0
APP-114075,30,Tier_1,951914,670,58,100000,36,0
APP-114076,28,Tier_1,1107972,724,91,500000,12,0
APP-114077,34,Tier_1,968020,824,79,100000,24,0
APP-114078,40,Tier_1,760291,785,43,100000,24,0
APP-114079,38,Tier_1,1005029,669,76,50000,36,0
APP-114080,30,Tier_1,501928,599,49,50000,24,0
APP-114081,32,Tier_1,1009747,692,70,200000,36,0
APP-114082,31,Tier_3,409017,845,37,100000,12,0
APP-114083,34,Tier_3,420345,690,44,100000,36,0
APP-114084,22,Tier_3,361950,666,29,200000,24,1
APP-114085,40,Tier_3,650564,853,47,100000,24,0
APP-114086,32,Tier_2,622907,735,48,50000,36,1
APP-114087,21,Tier_3,442489,873,26,200000,36,1
APP-114088,23,Tier_1,742795,716,49,50000,36,0
APP-114089,43,Tier_2,763962,655,65,50000,12,0
APP-114090,41,Tier_2,656863,706,43,100000,24,0
APP-114091,38,Tier_1,850142,887,47,200000,24,0
APP-114092,37,Tier_2,536277,884,34,100000,24,0
APP-114093,26,Tier_1,667858,609,52,500000,12,0
APP-114094,27,Tier_1,647410,618,53,200000,24,1
APP-114095,42,Tier_1,709387,718,59,50000,24,0
APP-114096,21,Tier_2,566409,573,28,100000,12,0
APP-114097,42,Tier_1,827664,702,48,500000,36,0
APP-114098,26,Tier_3,528240,705,30,500000,24,0
APP-114099,28,Tier_1,1082012,756,84,100000,24,0
APP-114100,28,Tier_1,870183,613,62,200000,12,0
APP-114101,44,Tier_3,470790,752,27,100000,24,0
APP-114102,48,Tier_1,883584,744,60,50000,36,0
APP-114103,21,Tier_1,560295,888,30,100000,36,1
APP-114104,21,Tier_1,704825,860,61,100000,12,0
APP-114105,21,Tier_1,683435,745,37,50000,12,0
APP-114106,34,Tier_1,538611,776,29,500000,36,0
APP-114107,42,Tier_3,1059827,756,89,50000,24,0
APP-114108,34,Tier_3,336688,691,13,200000,12,0
APP-114109,25,Tier_1,754737,755,49,50000,12,0
APP-114110,23,Tier_2,678670,767,46,50000,12,0
APP-114111,25,Tier_2,300000,785,32,50000,24,0
APP-114112,35,Tier_1,796885,783,71,100000,24,0
APP-114113,22,Tier_2,1133035,755,81,100000,12,0
APP-114114,31,Tier_3,508042,680,28,100000,24,0
APP-114115,29,Tier_1,1091184,605,88,100000,24,1
APP-114116,21,Tier_1,789876,649,45,50000,36,1
APP-114117,40,Tier_2,657409,602,62,50000,12,1
APP-114118,47,Tier_2,382184,594,34,50000,24,1
APP-114119,35,Tier_1,592766,802,33,100000,12,0
APP-114120,43,Tier_2,633265,791,46,50000,12,0
APP-114121,21,Tier_3,515545,757,33,100000,36,0
APP-114122,35,Tier_1,999837,694,84,100000,36,0
APP-114123,25,Tier_1,896783,778,54,50000,36,0
APP-114124,26,Tier_1,696592,693,43,50000,12,0
APP-114125,21,Tier_1,887515,797,76,50000,12,0
APP-114126,40,Tier_1,848970,659,66,50000,36,0
APP-114127,32,Tier_1,751625,847,55,100000,36,0
APP-114128,29,Tier_1,730977,714,41,200000,12,0
APP-114129,32,Tier_1,1033370,655,66,200000,12,0
APP-114130,23,Tier_1,752025,810,47,100000,36,0
APP-114131,29,Tier_1,607294,791,42,200000,36,0
APP-114132,31,Tier_2,482969,734,29,100000,12,0
APP-114133,26,Tier_2,440450,724,21,50000,36,0
APP-114134,23,Tier_1,881476,832,55,200000,36,0
APP-114135,36,Tier_3,394651,665,19,50000,24,0
APP-114136,25,Tier_2,618989,721,56,50000,12,0
APP-114137,40,Tier_3,300000,702,30,200000,12,0
APP-114138,36,Tier_1,923717,770,69,200000,36,0
APP-114139,35,Tier_1,894140,776,76,100000,24,0
APP-114140,39,Tier_2,555689,722,47,200000,24,0
APP-114141,39,Tier_3,1136207,726,66,50000,36,0
APP-114142,25,Tier_3,300000,653,21,100000,36,0
APP-114143,26,Tier_1,1048852,742,71,200000,36,0
APP-114144,26,Tier_2,802361,778,66,50000,36,0
APP-114145,41,Tier_1,973969,732,63,200000,36,0
APP-114146,45,Tier_1,538925,695,25,500000,12,0
APP-114147,34,Tier_1,822212,682,68,500000,24,0
APP-114148,27,Tier_3,1122132,888,64,200000,12,0
APP-114149,41,Tier_1,803137,809,66,50000,36,0
APP-114150,33,Tier_1,759046,768,68,100000,24,0
APP-114151,29,Tier_3,300000,729,29,200000,12,1
APP-114152,42,Tier_1,986980,730,82,200000,36,0
APP-114153,41,Tier_3,554789,621,40,100000,36,0
APP-114154,33,Tier_1,1002477,900,72,500000,24,0
APP-114155,27,Tier_1,968769,832,83,200000,36,0
APP-114156,46,Tier_1,1093166,734,82,100000,24,1
APP-114157,28,Tier_2,428036,777,20,100000,36,0
APP-114158,49,Tier_1,813954,724,50,50000,24,0
APP-114159,25,Tier_1,976732,630,71,100000,36,0
APP-114160,31,Tier_1,897433,823,53,100000,36,0
APP-114161,31,Tier_1,1154574,793,78,500000,36,0
APP-114162,28,Tier_2,300000,815,33,50000,36,0
APP-114163,33,Tier_2,571628,774,47,50000,12,0
APP-114164,23,Tier_2,517854,821,34,50000,36,0
APP-114165,31,Tier_3,300000,756,22,50000,36,0
APP-114166,32,Tier_3,484003,775,37,200000,36,0
APP-114167,37,Tier_1,821389,816,48,50000,12,0
APP-114168,42,Tier_1,516388,678,39,500000,12,1
APP-114169,33,Tier_2,570710,668,32,100000,12,0
APP-114170,31,Tier_3,300000,669,32,200000,12,1
APP-114171,39,Tier_2,386530,884,24,100000,24,0
APP-114172,28,Tier_1,1020649,719,73,50000,12,0
APP-114173,21,Tier_2,408831,825,30,100000,36,0
APP-114174,34,Tier_3,300000,684,22,100000,36,0
APP-114175,35,Tier_1,931135,667,75,200000,36,0
APP-114176,32,Tier_2,422192,836,24,50000,12,0
APP-114177,38,Tier_2,795492,754,67,50000,12,0
APP-114178,42,Tier_2,1049759,772,79,500000,36,1
APP-114179,33,Tier_1,646588,814,59,500000,12,1
APP-114180,31,Tier_1,1079191,753,86,200000,36,0
APP-114181,21,Tier_1,626584,849,50,500000,36,0
APP-114182,25,Tier_3,389860,745,34,200000,24,0
APP-114183,21,Tier_1,441440,649,30,200000,24,0
APP-114184,21,Tier_1,540451,627,39,50000,12,0
APP-114185,34,Tier_3,476449,766,40,50000,24,1
APP-114186,39,Tier_2,552918,721,54,200000,24,0
APP-114187,34,Tier_1,835133,721,68,50000,24,0
APP-114188,43,Tier_1,774418,789,56,50000,36,0
APP-114189,28,Tier_2,692543,865,57,200000,24,0
APP-114190,21,Tier_2,791594,880,42,50000,36,0
APP-114191,22,Tier_2,838854,742,60,50000,36,0
APP-114192,34,Tier_3,467584,900,46,100000,12,0
APP-114193,33,Tier_1,742134,653,57,200000,12,0
APP-114194,32,Tier_1,901473,697,64,200000,24,0
APP-114195,27,Tier_2,300000,535,15,50000,12,0
APP-114196,23,Tier_2,300000,760,13,500000,12,0
APP-114197,28,Tier_2,300000,722,19,100000,36,0
APP-114198,34,Tier_3,300000,709,21,100000,36,0
APP-114199,26,Tier_2,668720,581,59,50000,24,0
APP-114200,40,Tier_3,819143,709,63,100000,24,0
APP-114201,38,Tier_1,702280,687,65,100000,12,0
APP-114202,29,Tier_1,671811,900,51,100000,12,0
APP-114203,23,Tier_3,525179,730,27,100000,36,0
APP-114204,31,Tier_1,630623,870,55,100000,24,0
APP-114205,26,Tier_1,871849,820,51,50000,12,0
APP-114206,21,Tier_1,1238539,761,85,200000,24,0
APP-114207,25,Tier_2,300000,900,28,200000,12,0
APP-114208,28,Tier_1,1077407,869,65,50000,12,0
APP-114209,22,Tier_3,701560,698,36,100000,24,0
APP-114210,37,Tier_1,743114,795,57,50000,36,1
APP-114211,28,Tier_1,754195,833,49,100000,36,0
APP-114212,28,Tier_3,730798,677,63,200000,12,1
APP-114213,26,Tier_1,774483,718,46,100000,24,0
APP-114214,41,Tier_3,355245,798,20,50000,36,0
APP-114215,51,Tier_1,878853,738,59,200000,12,0
APP-114216,22,Tier_3,431388,656,33,50000,12,0
APP-114217,32,Tier_2,765148,699,64,50000,24,1
APP-114218,27,Tier_2,621861,858,41,200000,24,0
APP-114219,42,Tier_1,1112660,720,86,50000,24,0
APP-114220,31,Tier_1,805769,900,58,100000,24,0
APP-114221,25,Tier_2,740784,787,63,50000,36,0
APP-114222,31,Tier_3,611927,712,39,50000,36,0
APP-114223,35,Tier_1,1036553,805,78,100000,12,1
APP-114224,33,Tier_2,744068,863,51,100000,12,0
APP-114225,35,Tier_3,521189,654,32,100000,36,0
APP-114226,21,Tier_3,498536,798,48,100000,24,0
APP-114227,24,Tier_1,719101,758,42,100000,24,0
APP-114228,36,Tier_3,725791,659,64,500000,24,1
APP-114229,27,Tier_2,858853,809,61,200000,24,0
APP-114230,35,Tier_3,310129,893,12,100000,24,0
APP-114231,31,Tier_2,329172,744,12,100000,24,0
APP-114232,36,Tier_1,903407,708,72,50000,36,0
APP-114233,39,Tier_2,655382,675,61,500000,24,0
APP-114234,29,Tier_2,448433,739,43,50000,24,0
APP-114235,30,Tier_1,840899,826,72,100000,24,1
APP-114236,37,Tier_3,588721,738,31,50000,36,0
APP-114237,37,Tier_1,1016070,663,85,50000,12,0
APP-114238,47,Tier_3,545504,773,52,50000,12,0
APP-114239,31,Tier_1,716693,767,49,100000,36,1
APP-114240,39,Tier_2,360714,740,37,50000,36,0
APP-114241,28,Tier_2,457582,781,26,200000,12,0
APP-114242,27,Tier_2,523831,792,25,50000,24,0
APP-114243,24,Tier_3,300000,890,11,500000,12,0
APP-114244,27,Tier_3,612924,730,43,50000,36,0
APP-114245,26,Tier_1,977696,803,84,50000,36,0
APP-114246,40,Tier_1,654576,619,43,200000,24,0
APP-114247,36,Tier_3,300000,569,22,100000,12,1
APP-114248,49,Tier_3,300000,737,25,50000,24,0
APP-114249,38,Tier_2,677568,680,35,100000,12,0
APP-114250,47,Tier_1,618434,832,32,50000,24,0
APP-114251,29,Tier_1,714398,665,44,50000,12,0
APP-114252,37,Tier_1,665814,700,53,50000,36,0
APP-114253,34,Tier_1,962308,769,66,50000,12,0
APP-114254,42,Tier_3,742903,733,68,100000,12,0
APP-114255,42,Tier_1,300000,809,23,100000,24,0
APP-114256,24,Tier_2,915513,834,77,100000,36,0
APP-114257,36,Tier_1,957673,725,54,50000,12,0
APP-114258,30,Tier_1,992852,766,68,100000,12,0
APP-114259,22,Tier_3,461324,768,46,200000,24,0
APP-114260,35,Tier_2,511604,803,51,500000,24,0
APP-114261,32,Tier_2,632891,745,50,200000,12,0
APP-114262,21,Tier_3,325509,519,27,200000,12,1
APP-114263,36,Tier_2,331585,721,41,50000,24,0
APP-114264,27,Tier_2,577501,761,34,100000,12,0
APP-114265,38,Tier_2,620642,881,60,500000,36,0
APP-114266,38,Tier_3,342641,788,27,50000,24,0
APP-114267,45,Tier_1,874721,719,49,50000,12,1
APP-114268,26,Tier_1,1048211,763,66,100000,24,0
APP-114269,43,Tier_2,367192,749,43,200000,36,0
APP-114270,40,Tier_1,523019,777,30,100000,12,0
APP-114271,38,Tier_3,617715,768,43,50000,12,0
APP-114272,40,Tier_3,331938,697,24,100000,36,0
APP-114273,31,Tier_1,624225,740,36,100000,24,0
APP-114274,36,Tier_3,679163,792,42,200000,24,0
APP-114275,39,Tier_3,411631,647,30,50000,24,0
APP-114276,26,Tier_2,317196,720,25,100000,12,0
APP-114277,24,Tier_2,550193,844,50,100000,24,0
APP-114278,32,Tier_1,638572,835,37,100000,24,0
APP-114279,39,Tier_3,885530,682,74,500000,24,1
APP-114280,21,Tier_1,648647,900,55,50000,12,0
APP-114281,43,Tier_1,772791,682,60,50000,12,0
APP-114282,33,Tier_1,875560,689,51,50000,12,1
APP-114283,33,Tier_2,660195,731,53,50000,36,0
APP-114284,47,Tier_2,310157,836,29,100000,24,0
APP-114285,30,Tier_3,618242,879,53,50000,12,0
APP-114286,42,Tier_3,300000,626,23,200000,12,1
APP-114287,26,Tier_3,300000,810,37,100000,12,0
APP-114288,25,Tier_2,385127,636,35,200000,12,0
APP-114289,21,Tier_1,1063338,730,81,200000,24,0
APP-114290,34,Tier_3,417464,741,38,200000,12,1
APP-114291,36,Tier_1,749158,770,49,500000,12,1
APP-114292,27,Tier_2,838994,672,54,50000,36,0
APP-114293,35,Tier_2,562053,711,28,100000,12,0
APP-114294,21,Tier_1,1096927,776,90,100000,36,0
